Institute,Academic Program Name,Quota,Seat Type,Gender,Avg_Closing_Rank,Min_Closing_Rank,Max_Closing_Rank,Std_Dev_Closing_Rank,Closing_Rank_2024_R1.0,Closing_Rank_2024_R2.0,Closing_Rank_2024_R3.0,Closing_Rank_2024_R4.0,Avg_Opening_Rank
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1368.0,989.0,1747.0,535.986940139403,989.0,1747.0,0.0,0.0,1368.0
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),49874.666666666664,46885.0,52848.0,2981.5335539506073,46885.0,49891.0,52848.0,0.0,42369.0
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,47469.77777777778,41821.0,52641.0,4340.291429667419,42785.0,48087.0,48860.0,0.0,31960.0
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2089.0,1729.0,2741.0,344.21040077255077,1729.0,1952.0,1952.0,0.0,2089.0
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10156.888888888889,8467.0,11061.0,1025.8520171599366,10148.0,10962.0,11061.0,0.0,8696.111111111111
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4843.666666666667,4014.0,5609.0,590.4858169338195,4297.0,5061.0,5609.0,0.0,4320.222222222223
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,15678.111111111111,13326.0,18265.0,1645.877915008009,15536.0,17646.0,18265.0,0.0,13373.111111111111
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),89260.33333333333,80881.0,93450.0,7256.715533444408,80881.0,93450.0,93450.0,0.0,61976.0
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,77122.77777777778,63874.0,91715.0,9156.344791697416,74736.0,86554.0,91715.0,0.0,54467.88888888889
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,2254.0,2254.0,2254.0,0.0,,,,,2254.0
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,17235.777777777777,12540.0,19707.0,2788.8319588036215,17397.0,19045.0,19161.0,0.0,14681.666666666666
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,19294.88888888889,10717.0,30471.0,6969.536685541665,12796.0,16469.0,21703.0,0.0,7397.555555555556
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,10122.555555555555,9021.0,11775.0,905.2020646119724,9671.0,9910.0,9910.0,0.0,9839.333333333334
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,20663.11111111111,18778.0,23216.0,1608.6061858363935,19095.0,20600.0,21435.0,0.0,18624.11111111111
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1435.0,1435.0,1435.0,,1435.0,0.0,0.0,0.0,1435.0
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),56279.0,54839.0,59117.0,2457.8698094081387,54839.0,54881.0,59117.0,0.0,54695.0
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,57890.22222222222,49126.0,66485.0,5876.754073844203,49126.0,53704.0,56420.0,0.0,50744.444444444445
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2943.0,2943.0,2943.0,0.0,2943.0,2943.0,2943.0,0.0,2943.0
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11387.555555555555,9776.0,12875.0,1214.650372649586,10227.0,11621.0,11621.0,0.0,10133.222222222223
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5540.444444444444,4653.0,6528.0,693.9908340733167,4922.0,5362.0,5632.0,0.0,5280.222222222223
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,19994.666666666668,17139.0,24108.0,2518.29267560385,17139.0,19501.0,21028.0,0.0,18713.666666666668
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),101441.0,93450.0,108512.0,7573.028522328435,93450.0,102361.0,108512.0,0.0,101441.0
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,95654.22222222222,81067.0,110468.0,10777.571581504086,86708.0,98808.0,103532.0,0.0,77468.77777777778
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,22490.11111111111,18589.0,27428.0,3445.844070922408,19018.0,23974.0,25832.0,0.0,19142.777777777777
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,23626.555555555555,13470.0,30772.0,6070.6568036562385,13470.0,20103.0,28143.0,0.0,19602.555555555555
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9568.111111111111,8783.0,10590.0,665.09086680777,8906.0,9569.0,10162.0,0.0,9108.333333333334
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,19623.555555555555,17751.0,20600.0,1100.586787935318,19630.0,20452.0,20600.0,0.0,18025.222222222223
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1588.0,1588.0,1588.0,,1588.0,0.0,0.0,0.0,1588.0
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),55752.666666666664,51280.0,61788.0,5425.491805664565,51280.0,54190.0,61788.0,0.0,49284.666666666664
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,54629.444444444445,47798.0,61437.0,4949.261639656745,50991.0,54202.0,56748.0,0.0,40816.666666666664
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2432.0,2432.0,2432.0,,2432.0,0.0,0.0,0.0,2432.0
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10971.666666666666,8990.0,12113.0,1225.5546703431878,10706.0,11795.0,12036.0,0.0,10279.333333333334
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5438.222222222223,4420.0,6434.0,745.4748114084368,5014.0,6290.0,6434.0,0.0,4913.111111111111
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,18590.333333333332,15300.0,21069.0,2292.7899489486613,16911.0,19217.0,21069.0,0.0,16919.11111111111
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),101876.66666666667,93443.0,107488.0,7435.703082650175,93443.0,104699.0,107488.0,0.0,94750.66666666667
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,88904.11111111111,72331.0,108140.0,11544.458610567715,86890.0,97804.0,108140.0,0.0,76991.33333333333
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,21196.666666666668,16899.0,25770.0,3437.4217081993297,19161.0,23786.0,25162.0,0.0,16130.222222222223
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,20457.333333333332,14616.0,36343.0,7887.151624636108,15287.0,22588.0,36343.0,0.0,14918.0
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,11404.333333333334,10419.0,12397.0,722.6627844299168,10826.0,11509.0,11548.0,0.0,10877.222222222223
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,22749.88888888889,20476.0,26604.0,2373.9366274420872,20600.0,21470.0,22058.0,0.0,20589.88888888889
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1517.0,1517.0,1517.0,,1517.0,0.0,0.0,0.0,1517.0
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),61450.333333333336,56649.0,68585.0,6300.8219569619105,56649.0,59117.0,68585.0,0.0,55026.0
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,64862.666666666664,55662.0,73870.0,6265.628859101056,55662.0,63404.0,65791.0,0.0,53002.11111111111
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3294.0,3294.0,3294.0,,3294.0,0.0,0.0,0.0,3294.0
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,12229.0,10481.0,14028.0,1319.4614431653545,11041.0,12311.0,13314.0,0.0,11222.777777777777
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5784.0,4585.0,7112.0,884.4287704501703,4585.0,5799.0,6213.0,0.0,5390.555555555556
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,20282.0,17605.0,24286.0,2325.39410638283,17605.0,20403.0,21701.0,0.0,18682.333333333332
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),106376.0,94554.0,117086.0,11307.084681738259,94554.0,107488.0,117086.0,0.0,106376.0
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,99807.0,84513.0,114633.0,11235.415435131896,90582.0,101906.0,109370.0,0.0,85324.33333333333
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,22448.444444444445,16633.0,27999.0,4268.388750779125,19332.0,24743.0,27032.0,0.0,20824.222222222223
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,21317.166666666668,15514.0,34684.0,7389.0611695036505,15514.0,17333.0,25320.0,0.0,15546.166666666666
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,413.0,174.0,665.0,177.57752610557952,424.0,531.0,665.0,665.0,344.0
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,562.0,364.0,838.0,177.35902069593817,595.0,700.0,838.0,838.0,419.3
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,979.8,612.0,1412.0,304.08836435045214,981.0,1329.0,1412.0,1412.0,592.8
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,318.2,190.0,403.0,79.14796270277587,316.0,375.0,403.0,403.0,265.5
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,166.2,93.0,208.0,44.319045316633094,131.0,199.0,208.0,208.0,139.1
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",HS,EWS,Gender-Neutral,1626.0,482.0,3261.0,1151.9520079289016,896.0,1596.0,2780.0,2780.0,1086.0
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",HS,OPEN,Gender-Neutral,4606.3,2805.0,8284.0,2346.4592735059823,4347.0,7173.0,8284.0,8284.0,1354.9
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",HS,SC,Gender-Neutral,2576.2,747.0,3752.0,1181.2504485595857,747.0,2451.0,3677.0,3677.0,1664.9
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",HS,ST,Gender-Neutral,719.2,215.0,2379.0,643.3267357174649,421.0,1027.0,215.0,215.0,185.7
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,3149.9,2806.0,3374.0,209.09033135625063,3114.0,3374.0,3374.0,3374.0,2888.3
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,7988.6,7399.0,8548.0,432.9098443479119,7930.0,8515.0,8548.0,8548.0,6321.9
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,738.5,563.0,1493.0,306.11482439484325,563.0,1493.0,0.0,0.0,738.5
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),25897.0,24673.0,26305.0,816.0,24673.0,26305.0,26305.0,26305.0,22431.25
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,16911.8,15168.0,17986.0,1052.2277742432425,17535.0,17986.0,17986.0,17986.0,14048.1
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,756.6,447.0,1263.0,351.0350409859392,447.0,1263.0,1263.0,1263.0,756.6
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,5236.7,4643.0,5468.0,320.91156621931424,5237.0,5367.0,5367.0,5367.0,4263.0
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3075.5,2420.0,3401.0,367.72521443780994,3167.0,3401.0,3401.0,3401.0,2571.4
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,6817.2,5708.0,8278.0,1124.6114193108856,7510.0,8278.0,8278.0,8278.0,6486.2
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),49805.75,48659.0,50188.0,764.4999999999994,48659.0,50188.0,50188.0,50188.0,42917.0
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,29678.5,26349.0,32648.0,2604.6029447883225,32251.0,32648.0,32648.0,32648.0,27094.6
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,2719.6666666666665,2319.0,2920.0,346.987511782965,2319.0,0.0,0.0,0.0,2719.6666666666665
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,9482.6,8125.0,11295.0,1320.8934854862457,10186.0,11042.0,11295.0,11295.0,8079.8
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,8065.4,5870.0,9162.0,1306.7279067281845,7180.0,8202.0,8510.0,8510.0,6296.3
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8662.3,7496.0,9416.0,690.3202235999693,8584.0,8995.0,9416.0,9416.0,8605.4
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,17739.2,14945.0,19004.0,1603.367414745188,17498.0,18507.0,19004.0,19004.0,16658.8
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),52356.0,49926.0,53667.0,1768.163453982691,49926.0,52164.0,53667.0,53667.0,52356.0
